Spot,C_Gel1_IS,C_Gel1_Total (Cy3),C_Gel1_Carbonyl (Cy5),C_Gel2_IS,C_Gel2_Total (Cy3),C_Gel2_Carbonyl (Cy5),C_Gel3_IS,C_Gel3_Total (Cy3),C_Gel3_Carbonyl (Cy5),C_Gel4_IS,C_Gel4_Total (Cy3),C_Gel4_Carbonyl (Cy5),T_Gel1_IS,T_Gel1_Total (Cy3),T_Gel1_Carbonyl (Cy5),T_Gel2_IS,T_Gel2_Total (Cy3),T_Gel2_Carbonyl (Cy5),T_Gel3_IS,T_Gel3_Total (Cy3),T_Gel3_Carbonyl (Cy5),T_Gel4_IS,T_Gel4_Total (Cy3),T_Gel4_Carbonyl (Cy5)
891,41058.9509652472,3752.0641014969,58858.3100708334,66195.7974937366,6244.3397218251,49360.7393635909,74585.5745089573,7510.719662639,72353.0472668565,32676.7911152046,4170.4868117758,37243.7302770734,36721.3784632387,2903.116673483,50855.0503676743,68263.3949784266,4040.4240108445,58966.7428301019,49379.6926332428,3631.4638835191,49325.2241114713,65306.9186823386,3722.2557043662,42262.5946882118
957,324041.7748557,30950.1233002831,94872.2014811167,402626.258798449,36491.1727188809,131880.686547393,454503.57796491,38526.957871385,112530.907071164,264470.37367571,26991.536560319,125366.869146486,386294.657259407,19522.935670532,138824.82644476,451085.722894068,21375.541391035,127585.170603473,338484.492965179,8956.2240385876,79642.7964001386,305807.25307471,12606.8569876209,91455.1015794
1068,4058884.82419436,368091.797023579,317349.401707538,3168034.28988478,285402.361592895,333938.210109466,4661404.56753297,390303.89085295,226339.920519947,2208397.00207709,221514.736356194,236466.82767702,3323616.47589148,173742.408423411,250916.486854974,4398836.61917519,244655.103708074,253146.185699807,2735116.48313021,80868.682090799,217122.898205674,3031519.98870546,153905.825611669,148664.038263591
1103,1122193.19297132,95192.7597709427,210741.834580998,764847.8852001,66486.5944898662,285010.899417175,1297700.94535407,105151.462303156,248072.873419922,609260.956481086,60053.8936277672,162254.174899077,1000743.24820439,73861.9216503748,228297.584151124,873495.7877959,69285.9962024875,222222.939786991,860115.294596146,63105.5161268773,307784.464834185,1075953.44970033,72823.7728333861,171130.964153571
1294,461933.951159547,26050.4932227511,55761.6834723509,343710.119700003,19894.1003696499,83775.9573049386,97247.0333518949,12254.9447106382,54106.4512794439,231102.973872649,16338.1658961442,83959.9609197289,113209.009774617,8699.2623094138,84006.0137292293,499467.417382139,17548.3850826671,98609.6080661308,133125.483107617,11073.0493119051,95976.1177631926,170129.275848087,9100.609648945,65221.030605711
1325,363135.988612363,35527.9831805658,141426.607423741,395824.539786614,33773.4266854402,127660.269492767,369118.182428642,35828.6299721074,121702.410873387,338194.86182082,38301.957445249,110441.688974823,206170.068325665,18157.6329362793,119538.63863946,270554.257049963,21411.614666819,112740.547060909,404161.829629656,13325.3334466736,102584.29206368,252606.393958192,21110.2131020397,141649.709647399
1323,1707285.00161299,159193.938447911,927216.539123837,1123939.80085395,96930.3545443911,664952.354513172,1292181.69602005,120860.471408681,1344982.35071383,1081082.88049751,115550.536251744,707523.689105709,1398745.47786992,80130.9801491683,1970596.64536983,946379.016740823,57926.1874981908,1499602.09641404,1286167.82855083,45214.0054630427,1539731.01091096,1143325.48237559,71813.2758753199,2464676.28417737
1316,573952.864524652,41843.7681640041,98032.3819840811,468035.363429775,30624.9843546751,95436.1546281743,575008.370797725,40721.437007609,89914.8702050582,423047.861396548,34742.4785225313,95123.1818605498,453022.90312592,27351.8640606255,183075.683349195,537488.471866215,32669.9993202634,167222.470644217,479691.048901236,17100.4624646034,161018.908189088,485433.851027084,28731.1803465866,108718.592874587
1341,1719579.87374866,145090.537732833,259982.853930552,1460057.93594043,116965.028123235,234664.045675065,1701138.95755407,149852.418271744,244321.332089999,1270793.48584306,133582.616096652,227046.383101511,1104001.1430646,68136.6747546663,136081.065834788,1276015.09439299,89870.8175353065,213781.755487116,1516587.99936133,63694.1431360346,154155.721493566,1399900.29286823,99438.2578312194,270261.311688315
1361,17843558.6469954,1477893.10665653,1494076.59926824,15237500.3596846,1151938.44075665,1042987.05722028,23957140.5855399,1866529.14086336,1751957.18206078,14128247.9851996,1330078.15624665,1292553.73289026,11291026.8308179,640491.147849158,809694.624864528,15851163.7371376,924417.329690276,1138833.10219406,13558003.1016515,427710.492188466,920753.970956423,17603502.8630967,1032220.4254468,1093122.09904359
1336,2195481.47764481,211062.442186142,611721.20201765,1636061.59855575,142091.603579412,385849.705862517,1916938.99227894,173803.737101865,552972.721907198,1684356.61454614,174425.779893942,666784.749676024,1221765.0068745,33964.4615475093,373524.306087756,1411978.05628434,39698.6618988371,411583.061234296,1596042.67924255,21369.0510536788,374665.124066018,1493684.31747365,36884.3925784114,383830.651710837
1317,165575.855383677,12936.0276694081,37530.1572441883,148456.129250784,10061.5147036263,54102.434445023,141365.346524976,8912.8570119942,33002.2046021352,99523.9521619231,7877.0595502057,34068.7297355429,140963.371007165,7239.7944888642,38308.6972703668,132777.066104098,7268.5245586817,29636.1596055423,151270.864879317,3761.6090398595,32705.5796743517,136898.121113082,7506.0277560009,43255.4441650541
1342,1135964.90838221,90362.411408346,204051.106957382,785922.709528556,64850.9341985099,162384.962250543,1067366.82274418,113694.242932172,176449.552123546,682556.873969225,64151.6603804587,171657.399720003,804414.497243791,47072.9469153249,228279.334639351,1289532.35983319,83447.6436829122,295356.188624231,1342642.07626268,53638.1207023028,236978.922319013,839640.777239055,48687.4071501371,175272.635280494
1327,1096137.45626791,84930.3028518615,162978.345406899,965751.216935866,65319.0131457859,130481.906839881,1028307.75691167,73132.6738163007,124583.397155952,828140.929785812,70851.5142964432,124728.301509901,1035746.89219097,116316.627432411,154647.363191832,1580364.41450328,179942.691610377,172853.653203323,845460.027956237,50001.7622018864,138806.476951772,1088370.96815638,133395.068870902,142463.875175293
1329,232663.147526654,23689.9482109881,119854.330392834,191137.352386451,16669.7389948826,106799.482565073,160544.486641324,17016.4393642797,160815.733157213,139394.717866079,15507.0632344506,141560.850629041,251335.554461495,12147.6526098683,200097.962706249,210309.300013982,12550.3964754739,212162.079921882,197665.286743192,5814.4921252812,156285.247475103,169688.426528181,10718.6548237979,205693.219027882
1332,323583.204570361,35162.8847012511,188004.522704009,373702.728464483,69536.4763723669,167962.646950141,264964.721576947,25046.6830256304,146196.94931151,300349.118043517,33078.2785543951,147208.007133967,308994.801791167,23468.768964072,153469.974219749,289922.624610053,28792.6194376346,227091.847525021,293335.836111817,19396.8104686815,173577.971308236,341053.881864464,25888.2151837816,199408.789754727
1367,59978362.4480557,4905117.9800037,6105207.75901889,56988532.2368462,4107387.09354417,4929032.31536267,68255276.6888678,5456023.9146619,6803428.80734089,50929639.6354379,4703891.53926557,6242872.95508453,35500333.749345,1838934.97931918,2686815.79784019,60296671.2871829,3146139.79816552,3749238.97912217,55541624.5993053,1518211.07513148,2730683.6106335,53179211.9308511,2922118.3960889,2770032.80577355
1335,150142.438444717,12703.2334924463,59231.5127228931,99192.1587735258,9039.2653935137,53403.5880974212,144372.186052588,11398.9809603412,46995.6421955721,91760.8086532714,9311.137037468,39865.170425973,115407.760052818,8661.4187765196,83817.1428562107,147450.171479781,13701.8784896303,65216.6079782147,155725.829277506,10936.2014683851,63390.3435549861,112572.55897706,10395.9860747842,37405.0655945804
1353,1806832.60849762,165644.89985822,426352.34582941,2500383.01668829,197992.450858832,503661.505456136,1930421.53360982,162722.324233776,385833.491742718,1044075.89459313,103810.366214903,373228.433860879,1178156.66947865,79406.5353561305,342189.754443464,1585022.55931199,115487.499251549,318743.253781249,1158423.45560474,61959.856176794,405367.578712373,2808230.29215605,192363.609666052,395169.0292655
1345,566766.325579039,56778.1584738049,182868.290449185,602340.086748365,84977.4914302182,175705.000805721,662832.759774167,52466.5325126071,237037.954592392,559236.317916351,62055.8780667244,207078.309226661,469374.862447078,9904.7014361791,225042.572198004,541626.202786124,19922.4822742331,245993.242475817,918046.379156089,55494.4468057099,288247.37632724,552318.512610474,17613.8165599825,290372.052164299
1339,440784.276917233,36340.0222764232,99396.6388022627,369883.616652033,31012.024159066,66328.160192281,471620.51905535,37558.395346966,86875.638225032,356754.929621102,36319.4134697812,72135.4870244162,341421.067425878,27903.6202946712,84613.5590820582,455815.639382423,32485.0912396106,109366.95882572,417475.600418802,16955.5802071228,70784.5246790198,366194.78546208,23874.355336984,114891.292145294
1368,4482391.48708609,392620.294925455,335996.949043693,3633344.91522069,291938.887758602,406288.409117723,4691276.9347458,398801.592268487,307142.357055968,3214741.18144266,325693.618508839,329744.539516161,3358146.38301872,225602.375815095,322700.711341465,3555491.45244265,256286.927182901,263510.494978655,4128912.8272189,165966.735134172,401773.654645992,4124823.1771657,299715.974431508,470975.025927002
1362,3018592.14716839,291824.578264491,1673343.21951568,2740675.1525083,230500.883744872,1105842.79647008,2052422.14743551,192967.667103174,3565394.72857346,2045938.59598509,216824.660560143,1464197.95080817,3427657.74795319,203395.213810417,1061341.51895587,2856385.05511506,172000.235345818,894218.046452535,2560673.56807219,93655.8725105204,704617.22033198,2699153.69531185,168821.641645028,918166.016046625
1349,121775.378487631,11499.0062265728,58306.8174579094,109082.847100392,9185.671726668,60545.9410725755,179996.891295404,12291.8074527779,62663.871426501,121813.012953739,12770.980723769,54494.0339962354,131635.27979202,10555.2231338675,52508.5554719078,149636.476777619,10864.0132617908,61632.0097243534,127733.028878536,5423.5336982476,74799.4104334877,182764.584801765,13216.6808401337,56749.5612390413
1364,10840126.8707127,973237.865651499,578049.38027615,10916734.7801547,884092.984736602,583224.818106573,13896692.7362362,1199760.26531481,708230.576852266,8917332.90388653,920814.531147126,523162.192802967,8316910.85272938,514772.414297546,457082.917362495,12455905.1159527,793260.640860378,585859.95752021,8234532.15780853,287005.001649448,482817.081642678,11165245.4950245,726739.1042068,524247.197889391
1359,613818.538000838,54580.111441409,187278.425959777,470848.880701191,42064.3112229525,214295.733429808,592978.127109902,50234.9669451268,184184.586359597,497386.090736196,53089.9330396626,161681.692088079,474422.423468983,22568.8610939339,119582.571932303,688525.97783911,30069.850594212,185845.534977079,580667.791506199,17353.5784499671,131003.579250761,570381.576553424,24624.1313453036,122796.726731309
1356,734251.738976116,83880.3478968493,264504.222656831,1024668.37992368,102176.082658245,248593.799765797,899966.20032952,101917.334233479,232854.076376806,547491.640381926,67235.8249314378,178404.485731957,653263.998345712,54429.7012662741,283437.60661877,824220.848006555,72804.6544105088,205911.420883592,683975.229257036,51540.4165528026,233716.328173456,1005017.03235566,86646.0192368056,278642.558084683
1360,839468.524392967,74067.5569599505,591099.263588516,837440.30839412,69334.5659394975,488542.140264585,605504.400528828,49694.8072235031,3682565.47371013,511068.634890662,47906.3346660326,790204.166796309,1152190.83109702,73091.00665937,460583.386457817,667158.145258974,48407.2660870925,273923.888500156,788500.703974321,35438.9303464529,313796.923902466,787097.874508881,56561.5699646649,354088.581209518
1372,1227831.08264363,108867.555764618,330243.032290513,1040678.01849746,101725.747843963,419088.665571123,1059363.1340338,90012.8434082327,259870.388899379,955830.375492648,95933.1306844368,281530.014727117,1105003.26214684,75452.088459825,788983.746832039,1125156.50481294,75668.8899940224,768445.485619555,1006403.2388812,45643.3156189446,474097.640022888,1303801.84055715,87080.7264544365,768180.672674942
1371,402119.273917198,29761.5256101988,133320.309252304,351760.576293909,26729.0075170095,157929.942250266,376462.034385599,26131.8942218463,130032.838720323,248154.824339838,22053.6024162098,103077.280227563,382652.16813572,30902.9535120924,140063.08018556,335996.512306342,27123.953836502,159442.340686208,356272.253998322,19554.3063290515,124006.107578404,308152.556701071,27584.2220123697,96934.3376636742
1386,1487788.4781818,129911.315921488,616226.480657684,1548075.09809052,219683.529304514,1231667.93614463,1385548.79162846,118254.343661297,546679.303204524,1156583.65064367,115176.337394945,454875.643544361,1546177.95064367,110081.433119273,560106.277918444,1461828.78471976,109871.732800722,592797.550523177,1320089.26227267,69042.2946255371,409997.400548489,1612978.49878498,105309.061218386,524490.885403175
1369,218646.86183711,20578.616387109,112810.688536524,122247.194349434,13527.2453929983,42565.1556085215,172597.353903163,18685.2629238798,31010.6999064409,78473.5091092477,10173.7975142473,42021.1468134856,127643.780133083,8642.6544795757,58272.7565459809,164094.711768466,10872.951745818,40885.0789750939,136574.982330523,13548.9310367787,62084.5352111336,98584.7535436071,6608.7214273434,55592.0562434184
1375,530073.628778217,43406.0897877086,225650.793787186,477853.556015328,35598.4973627062,151474.195029114,557688.975081408,37473.7508672794,143580.487299133,349474.865362909,31997.4582263408,116959.197187948,445754.60793765,29187.4759741332,160971.134600962,461520.732510149,29472.524553395,169423.884864861,494825.264354661,23291.1299066491,149415.073911438,433741.638576841,28320.1228223428,160746.470604876
1377,116499.498584623,9204.3115474979,95480.6947943652,106922.181320904,9402.5199685132,106270.214666497,150251.503806228,11486.4220779076,96798.0425583133,112194.731755619,9710.58100542,103703.115140487,99252.4001137657,8797.2565613325,139506.56973692,140852.227458005,9058.2264167379,138617.752558233,143997.42942824,6197.7206461402,106713.861369331,153456.009378011,11745.9873742669,157547.458304286
1469,131947.031641193,17826.9628365442,115378.692365397,115182.693709755,19169.3300201146,126537.416472767,182022.783833272,19894.5963182542,122742.420894648,158590.897169881,17666.4514922393,90975.7119304204,178530.14381085,7388.4870752334,48988.5393659208,103487.877078453,6326.7348999589,66872.4218046949,124440.421902307,8287.9412804595,64901.1017981038,214223.259924765,10398.642892414,44863.2510979827
1471,231724.007188119,17465.611167444,87026.3503001637,255075.444165665,19541.613025125,88455.847783595,246650.747991299,18762.7487696446,79166.8458404128,156360.237372196,12571.7104372082,73399.3652421508,203530.475782596,13380.9017170129,54259.7760723498,226335.453280472,11918.8664892855,103317.258580994,219402.889917898,8366.470108468,72146.0671681985,201663.599641603,10118.1409743708,74373.2692727379
